Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,day_of_week,day_of_month,month,quarter,year,week_of_year,is_weekend,season
2010-07-10 10:00:00,1.0447,0.1447,238.5917,4.5467,0.0,4.2667,6.3167,10,5,10,7,3,2010,27,1,2
2010-07-10 11:00:00,0.4861,0.1791,239.0855,2.22,0.0,1.1667,1.8667,11,5,10,7,3,2010,27,1,2
2010-07-10 12:00:00,0.4169,0.1284,239.0238,1.8333,0.0,0.1833,1.85,12,5,10,7,3,2010,27,1,2
2010-07-10 13:00:00,1.5451,0.3342,237.8937,6.6433,0.0,0.7333,16.8167,13,5,10,7,3,2010,27,1,2
2010-07-10 14:00:00,2.083,0.1361,237.2275,8.8033,6.55,0.05,20.4,14,5,10,7,3,2010,27,1,2
2010-07-10 15:00:00,1.4356,0.2073,238.5487,6.2,8.5667,0.8333,8.3833,15,5,10,7,3,2010,27,1,2
2010-07-10 16:00:00,0.8566,0.1701,239.9113,3.6667,0.0,0.0,8.5,16,5,10,7,3,2010,27,1,2
2010-07-10 17:00:00,0.8923,0.1482,240.0477,3.7833,0.0,0.8167,9.9333,17,5,10,7,3,2010,27,1,2
2010-07-10 18:00:00,0.4369,0.2027,240.9062,2.01,0.0,0.0,1.9167,18,5,10,7,3,2010,27,1,2
2010-07-10 19:00:00,0.8882,0.5346,240.4048,4.28,0.0,0.8167,3.2333,19,5,10,7,3,2010,27,1,2
2010-07-10 20:00:00,1.192,0.1973,240.4625,5.0667,0.0,0.0,14.2333,20,5,10,7,3,2010,27,1,2
2010-07-10 21:00:00,0.4308,0.2515,242.6977,2.06,0.0,0.8,1.8667,21,5,10,7,3,2010,27,1,2
2010-07-10 22:00:00,0.6332,0.1862,242.3528,2.7333,0.0,0.0167,1.9167,22,5,10,7,3,2010,27,1,2
2010-07-10 23:00:00,0.3667,0.1501,242.0705,1.6467,0.0,0.85,1.8667,23,5,10,7,3,2010,27,1,2
2010-07-11 00:00:00,0.348,0.1216,239.2853,1.6133,0.0,0.0667,2.15,0,6,11,7,3,2010,27,1,2
2010-07-11 01:00:00,0.4299,0.1804,238.8003,1.97,0.0,0.75,2.85,1,6,11,7,3,2010,27,1,2
2010-07-11 02:00:00,0.4083,0.1329,239.0673,1.8433,0.0,0.1667,1.85,2,6,11,7,3,2010,27,1,2
2010-07-11 03:00:00,0.3612,0.1575,240.1983,1.6567,0.0,0.6333,1.8333,3,6,11,7,3,2010,27,1,2
2010-07-11 04:00:00,0.3423,0.1351,240.1212,1.6167,0.0,0.3,1.8333,4,6,11,7,3,2010,27,1,2
2010-07-11 05:00:00,0.5,0.1185,240.4992,2.1467,0.0,0.5167,4.6333,5,6,11,7,3,2010,27,1,2
2010-07-11 06:00:00,0.7578,0.1284,240.8112,3.2167,0.0,0.3833,8.7,6,6,11,7,3,2010,27,1,2
2010-07-11 07:00:00,0.3369,0.1311,241.7533,1.53,0.0,0.4333,1.8333,7,6,11,7,3,2010,27,1,2
2010-07-11 08:00:00,0.5107,0.1458,242.2668,2.36,0.0,0.4667,2.95,8,6,11,7,3,2010,27,1,2
2010-07-11 09:00:00,0.4597,0.1692,239.6963,2.13,0.0,0.3333,1.9167,9,6,11,7,3,2010,27,1,2
2010-07-11 10:00:00,1.5354,0.1666,238.3682,6.43,0.0,0.5667,19.3333,10,6,11,7,3,2010,27,1,2
2010-07-11 11:00:00,1.4741,0.1519,239.2063,6.16,0.0,0.2167,19.3667,11,6,11,7,3,2010,27,1,2
2010-07-11 12:00:00,0.6862,0.1852,239.6128,3.0033,0.0,0.7333,4.4333,12,6,11,7,3,2010,27,1,2
2010-07-11 13:00:00,0.7595,0.1441,240.5075,3.3933,0.0,0.15,2.8,13,6,11,7,3,2010,27,1,2
2010-07-11 14:00:00,0.4771,0.2133,240.0942,2.2533,0.0,0.75,1.85,14,6,11,7,3,2010,27,1,2
2010-07-11 15:00:00,0.5211,0.3491,240.1785,2.6533,0.0,0.0667,1.85,15,6,11,7,3,2010,27,1,2
2010-07-11 16:00:00,0.6413,0.4233,238.7858,3.21,0.0,0.8167,1.8833,16,6,11,7,3,2010,27,1,2
2010-07-11 17:00:00,0.6001,0.3141,237.5932,2.8533,0.0,0.0,1.9333,17,6,11,7,3,2010,27,1,2
2010-07-11 18:00:00,0.7756,0.35,238.9817,3.5367,0.0,0.85,2.0,18,6,11,7,3,2010,27,1,2
2010-07-11 19:00:00,1.9487,0.4434,238.3567,8.35,0.0,0.0,17.0833,19,6,11,7,3,2010,27,1,2
2010-07-11 20:00:00,0.6914,0.2343,239.7535,3.1267,0.0,0.85,2.0,20,6,11,7,3,2010,27,1,2
2010-07-11 21:00:00,0.9414,0.2463,240.875,4.1433,0.0,0.0,1.8667,21,6,11,7,3,2010,27,1,2
2010-07-11 22:00:00,1.7915,0.2341,240.9993,7.5067,6.25,0.85,2.0,22,6,11,7,3,2010,27,1,2
2010-07-11 23:00:00,2.5948,0.1676,238.7628,10.85,7.8833,0.0,20.7333,23,6,11,7,3,2010,27,1,2
2010-07-12 00:00:00,1.1005,0.2307,239.0375,4.7967,0.5833,0.8167,9.0167,0,0,12,7,3,2010,28,0,2
2010-07-12 01:00:00,0.3849,0.1678,239.4872,1.75,0.0,0.1167,1.9167,1,0,12,7,3,2010,28,0,2
2010-07-12 02:00:00,0.4687,0.2138,239.6673,2.18,0.0,0.7167,3.25,2,0,12,7,3,2010,28,0,2
2010-07-12 03:00:00,0.3411,0.127,239.5803,1.55,0.0,0.25,1.9,3,0,12,7,3,2010,28,0,2
2010-07-12 04:00:00,0.3625,0.1544,239.7105,1.6767,0.0,0.55,1.8833,4,0,12,7,3,2010,28,0,2
2010-07-12 05:00:00,0.3721,0.1716,241.0538,1.7367,0.0,0.4167,1.8833,5,0,12,7,3,2010,28,0,2
2010-07-12 06:00:00,0.5445,0.1736,241.4408,2.52,0.0,0.4333,2.5833,6,0,12,7,3,2010,28,0,2
2010-07-12 07:00:00,0.8365,0.1921,238.3728,3.6467,0.0,0.5,5.9667,7,0,12,7,3,2010,28,0,2
2010-07-12 08:00:00,0.9442,0.2059,238.632,4.0833,0.0,0.3,8.55,8,0,12,7,3,2010,28,0,2
2010-07-12 09:00:00,0.6024,0.2435,238.6363,2.74,0.0,0.6167,1.9,9,0,12,7,3,2010,28,0,2
2010-07-12 10:00:00,0.7592,0.1941,239.8833,3.2833,0.0,0.1833,1.95,10,0,12,7,3,2010,28,0,2
2010-07-12 11:00:00,0.6285,0.1608,239.3783,2.77,0.0,0.75,2.1,11,0,12,7,3,2010,28,0,2
2010-07-12 12:00:00,0.7223,0.1554,239.6523,3.18,0.0,0.0333,2.9167,12,0,12,7,3,2010,28,0,2
2010-07-12 13:00:00,0.6213,0.1956,241.3232,2.7933,0.0,0.8333,1.85,13,0,12,7,3,2010,28,0,2
2010-07-12 14:00:00,0.5216,0.0708,239.7368,2.2767,0.0,0.0,1.8833,14,0,12,7,3,2010,28,0,2
2010-07-12 15:00:00,0.5429,0.1631,240.9087,2.4,0.0,0.8167,1.9,15,0,12,7,3,2010,28,0,2
2010-07-12 16:00:00,0.353,0.133,241.2485,1.61,0.0,0.0,1.85,16,0,12,7,3,2010,28,0,2
2010-07-12 17:00:00,1.1607,0.2796,241.4252,4.9533,0.0,0.8833,13.6167,17,0,12,7,3,2010,28,0,2
2010-07-12 18:00:00,0.6884,0.2852,241.5022,3.2567,2.8,0.0,2.6667,18,0,12,7,3,2010,28,0,2
2010-07-12 19:00:00,0.5362,0.3145,242.6865,2.73,0.8333,0.9,2.2,19,0,12,7,3,2010,28,0,2
2010-07-12 20:00:00,1.5041,0.2089,241.3545,6.5233,11.0667,0.0,7.6167,20,0,12,7,3,2010,28,0,2
2010-07-12 21:00:00,1.9976,0.2636,239.3895,8.41,5.0667,0.85,19.4667,21,0,12,7,3,2010,28,0,2
2010-07-12 22:00:00,1.8636,0.1871,239.2543,7.8133,8.3833,0.0,6.2,22,0,12,7,3,2010,28,0,2
2010-07-12 23:00:00,0.6359,0.2731,241.8855,2.8533,0.0,0.8,2.3333,23,0,12,7,3,2010,28,0,2
2010-07-13 00:00:00,0.3786,0.1599,240.2797,1.7467,0.0,0.0333,1.9,0,1,13,7,3,2010,28,0,2
2010-07-13 01:00:00,0.4358,0.2071,238.5578,2.0167,0.0,0.7833,1.85,1,1,13,7,3,2010,28,0,2
2010-07-13 02:00:00,0.3302,0.1205,238.6022,1.4567,0.0,0.1167,1.85,2,1,13,7,3,2010,28,0,2
2010-07-13 03:00:00,0.3643,0.1779,239.3153,1.75,0.0,0.6833,1.8667,3,1,13,7,3,2010,28,0,2
2010-07-13 04:00:00,0.4013,0.167,239.5085,1.85,0.0,0.2167,2.5667,4,1,13,7,3,2010,28,0,2
2010-07-13 05:00:00,0.39,0.1904,239.4992,1.86,0.0,0.5833,2.1833,5,1,13,7,3,2010,28,0,2
2010-07-13 06:00:00,0.3925,0.1469,240.8923,1.7667,0.0,0.3167,2.5667,6,1,13,7,3,2010,28,0,2
2010-07-13 07:00:00,1.1433,0.186,239.476,4.9433,0.0,0.4667,11.4667,7,1,13,7,3,2010,28,0,2
2010-07-13 08:00:00,1.6144,0.2547,238.6835,6.9467,0.0,0.6167,18.0167,8,1,13,7,3,2010,28,0,2
2010-07-13 09:00:00,1.7105,0.227,240.9137,7.2033,0.0,5.7333,17.55,9,1,13,7,3,2010,28,0,2
2010-07-13 10:00:00,0.6229,0.1667,241.2735,3.1333,0.0,0.4833,2.1667,10,1,13,7,3,2010,28,0,2
2010-07-13 11:00:00,0.6011,0.133,240.9752,2.72,0.0,0.35,1.8333,11,1,13,7,3,2010,28,0,2
2010-07-13 12:00:00,0.5739,0.1223,241.2097,2.54,0.0,0.5667,1.8167,12,1,13,7,3,2010,28,0,2
2010-07-13 13:00:00,1.4215,0.2129,241.0395,6.0267,0.0,0.25,13.1,13,1,13,7,3,2010,28,0,2
2010-07-13 14:00:00,1.7264,0.266,239.0458,7.51,0.0,18.9667,1.8,14,1,13,7,3,2010,28,0,2
2010-07-13 15:00:00,1.0986,0.3163,240.2915,4.93,0.0,9.6,2.5333,15,1,13,7,3,2010,28,0,2
2010-07-13 16:00:00,0.4931,0.1284,241.5992,2.2167,0.0,0.6167,2.4667,16,1,13,7,3,2010,28,0,2
2010-07-13 17:00:00,0.4899,0.1892,243.1603,2.26,0.0,1.0333,1.8333,17,1,13,7,3,2010,28,0,2
2010-07-13 18:00:00,1.069,0.1872,242.4153,4.77,6.85,3.4833,1.8,18,1,13,7,3,2010,28,0,2
2010-07-13 19:00:00,1.3581,0.3814,241.1502,6.8233,10.5,0.5833,1.8833,19,1,13,7,3,2010,28,0,2
2010-07-13 20:00:00,1.5689,0.291,241.9272,7.01,6.4833,0.4667,10.55,20,1,13,7,3,2010,28,0,2
2010-07-13 21:00:00,2.1143,0.1932,239.6768,8.8667,6.45,0.35,19.7167,21,1,13,7,3,2010,28,0,2
2010-07-13 22:00:00,1.8495,0.1925,241.4098,7.7333,7.6,0.6333,6.4167,22,1,13,7,3,2010,28,0,2
2010-07-13 23:00:00,0.8769,0.1779,240.9728,3.69,0.0,0.1667,1.8333,23,1,13,7,3,2010,28,0,2
2010-07-14 00:00:00,0.4972,0.2382,240.9462,2.2967,0.0,0.8,3.05,0,2,14,7,3,2010,28,0,2
2010-07-14 01:00:00,0.6503,0.1473,240.2228,2.7933,0.0,0.0,1.85,1,2,14,7,3,2010,28,0,2
2010-07-14 02:00:00,0.4663,0.1884,239.5817,2.1533,0.0,0.7833,1.8667,2,2,14,7,3,2010,28,0,2
2010-07-14 03:00:00,0.3532,0.1224,240.371,1.5933,0.0,0.0,1.85,3,2,14,7,3,2010,28,0,2
2010-07-14 04:00:00,0.3953,0.1813,239.6317,1.8967,0.0,0.7833,1.85,4,2,14,7,3,2010,28,0,2
2010-07-14 05:00:00,0.3803,0.1468,239.755,1.75,0.0,0.0833,2.0333,5,2,14,7,3,2010,28,0,2
2010-07-14 06:00:00,0.4553,0.2108,240.5087,2.12,0.0,0.6667,2.8333,6,2,14,7,3,2010,28,0,2
2010-07-14 07:00:00,0.9361,0.1156,239.1295,3.9933,0.0,0.3167,11.5167,7,2,14,7,3,2010,28,0,2
2010-07-14 08:00:00,0.6037,0.2035,239.2123,2.85,0.0,0.45,1.85,8,2,14,7,3,2010,28,0,2
2010-07-14 09:00:00,0.5776,0.2705,240.7963,2.85,0.0,0.5167,1.8333,9,2,14,7,3,2010,28,0,2
2010-07-14 10:00:00,0.4976,0.2592,241.5028,2.39,0.0,0.25,1.8167,10,2,14,7,3,2010,28,0,2
2010-07-14 11:00:00,1.0361,0.3074,239.4833,4.6667,0.0,0.7167,5.9333,11,2,14,7,3,2010,28,0,2
2010-07-14 12:00:00,1.1338,0.2042,240.3253,4.8767,0.0,0.0833,9.3333,12,2,14,7,3,2010,28,0,2
2010-07-14 13:00:00,1.2403,0.1806,241.413,5.2033,0.0,0.7833,2.6,13,2,14,7,3,2010,28,0,2
2010-07-14 14:00:00,1.4387,0.0888,241.0678,6.0267,0.0,0.0,2.0833,14,2,14,7,3,2010,28,0,2
2010-07-14 15:00:00,1.0748,0.145,242.8552,4.5133,0.0,0.75,1.75,15,2,14,7,3,2010,28,0,2
2010-07-14 16:00:00,0.525,0.1186,242.768,2.3467,0.0,0.0,1.7833,16,2,14,7,3,2010,28,0,2
2010-07-14 17:00:00,0.4873,0.1467,241.7467,2.17,0.0,0.75,1.8167,17,2,14,7,3,2010,28,0,2
2010-07-14 18:00:00,0.5254,0.1149,241.6743,2.3133,0.0,0.1333,1.8,18,2,14,7,3,2010,28,0,2
2010-07-14 19:00:00,0.7666,0.2246,242.7357,3.3867,0.0,0.6333,2.1333,19,2,14,7,3,2010,28,0,2
2010-07-14 20:00:00,0.9316,0.1627,239.322,4.08,0.0,0.3333,6.7,20,2,14,7,3,2010,28,0,2
2010-07-14 21:00:00,2.2807,0.1167,236.2532,9.79,5.4333,0.4167,19.6,21,2,14,7,3,2010,28,0,2
2010-07-14 22:00:00,3.0453,0.1717,237.5118,13.12,6.9167,0.5,19.0833,22,2,14,7,3,2010,28,0,2
2010-07-14 23:00:00,3.1291,0.0755,239.3917,13.0733,5.3833,0.2167,19.2833,23,2,14,7,3,2010,28,0,2
2010-07-15 00:00:00,2.5532,0.108,239.3593,10.6567,3.9,0.7167,15.5,0,3,15,7,3,2010,28,0,2
2010-07-15 01:00:00,1.3841,0.0715,237.223,5.8,0.0,0.05,1.6833,1,3,15,7,3,2010,28,0,2
2010-07-15 02:00:00,1.2592,0.1181,237.9835,5.3,0.0,0.7167,1.75,2,3,15,7,3,2010,28,0,2
2010-07-15 03:00:00,0.8019,0.0904,239.1272,3.3433,0.0,0.0,1.7833,3,3,15,7,3,2010,28,0,2
2010-07-15 04:00:00,0.8354,0.1566,239.3738,3.49,0.0,0.7167,1.7333,4,3,15,7,3,2010,28,0,2
2010-07-15 05:00:00,0.7728,0.0727,239.0467,3.19,0.0,0.0,1.75,5,3,15,7,3,2010,28,0,2
2010-07-15 06:00:00,0.8113,0.1303,241.1733,3.3733,0.0,0.7,1.7,6,3,15,7,3,2010,28,0,2
2010-07-15 07:00:00,0.8101,0.1199,242.0502,3.3267,0.0,0.1167,1.6833,7,3,15,7,3,2010,28,0,2
2010-07-15 08:00:00,1.2322,0.1389,240.5095,5.2733,0.0,3.1667,3.0833,8,3,15,7,3,2010,28,0,2
2010-07-15 09:00:00,1.9921,0.1005,240.5782,8.27,0.0,3.6833,16.8167,9,3,15,7,3,2010,28,0,2
2010-07-15 10:00:00,1.1027,0.1417,241.4237,4.76,0.0,7.3833,1.7,10,3,15,7,3,2010,28,0,2
2010-07-15 11:00:00,1.1862,0.1991,240.9598,5.1633,0.0,14.55,1.7,11,3,15,7,3,2010,28,0,2
2010-07-15 12:00:00,0.5488,0.2445,241.544,2.4833,0.0,0.1,1.6833,12,3,15,7,3,2010,28,0,2
2010-07-15 13:00:00,0.5031,0.2489,241.2545,2.3767,0.0,0.7333,1.7,13,3,15,7,3,2010,28,0,2
2010-07-15 14:00:00,0.9093,0.1131,238.4463,3.9733,6.6167,0.0,1.6667,14,3,15,7,3,2010,28,0,2
2010-07-15 15:00:00,1.8799,0.1415,239.1832,7.8867,7.95,0.7167,15.4167,15,3,15,7,3,2010,28,0,2
2010-07-15 16:00:00,1.1059,0.1025,239.7532,4.6667,0.0,0.0667,12.2833,16,3,15,7,3,2010,28,0,2
2010-07-15 17:00:00,0.5337,0.1332,239.042,2.3333,0.0,0.6333,1.7167,17,3,15,7,3,2010,28,0,2
2010-07-15 18:00:00,0.5462,0.087,240.408,2.3467,0.0,0.3333,1.7167,18,3,15,7,3,2010,28,0,2
2010-07-15 19:00:00,0.515,0.1635,241.2822,2.26,0.0,0.4333,1.7,19,3,15,7,3,2010,28,0,2
2010-07-15 20:00:00,0.5238,0.1197,242.6492,2.26,0.0,0.4833,2.2833,20,3,15,7,3,2010,28,0,2
2010-07-15 21:00:00,1.7314,0.0996,241.5623,7.13,0.0,0.2667,19.65,21,3,15,7,3,2010,28,0,2
2010-07-15 22:00:00,2.3951,0.1939,241.8703,9.8767,0.0,0.6333,19.6,22,3,15,7,3,2010,28,0,2
2010-07-15 23:00:00,1.3302,0.1104,243.0025,5.4667,0.0,0.1167,6.4167,23,3,15,7,3,2010,28,0,2
2010-07-16 00:00:00,0.7512,0.1569,242.1133,3.1733,0.0,0.75,1.7167,0,4,16,7,3,2010,28,0,2
2010-07-16 01:00:00,0.5985,0.0896,241.4068,2.4867,0.0,0.0,1.6833,1,4,16,7,3,2010,28,0,2
2010-07-16 02:00:00,0.397,0.1397,240.7888,1.7533,0.0,0.75,1.6833,2,4,16,7,3,2010,28,0,2
2010-07-16 03:00:00,0.4657,0.1403,240.7247,2.0767,0.0,0.0,1.7167,3,4,16,7,3,2010,28,0,2
2010-07-16 04:00:00,0.3308,0.1756,241.2772,1.55,0.0,0.7333,1.7,4,4,16,7,3,2010,28,0,2
2010-07-16 05:00:00,0.2789,0.1,241.5468,1.2333,0.0,0.0,1.6667,5,4,16,7,3,2010,28,0,2
2010-07-16 06:00:00,0.3542,0.2124,242.4912,1.6733,0.0,0.75,1.6667,6,4,16,7,3,2010,28,0,2
2010-07-16 07:00:00,0.2784,0.0983,241.2963,1.2467,0.0,0.0,1.7,7,4,16,7,3,2010,28,0,2
2010-07-16 08:00:00,0.7949,0.2156,239.3187,3.5567,0.0,0.7333,8.2,8,4,16,7,3,2010,28,0,2
2010-07-16 09:00:00,0.7357,0.1374,240.4282,3.1633,0.0,0.1167,8.75,9,4,16,7,3,2010,28,0,2
2010-07-16 10:00:00,0.5718,0.163,240.5613,2.8267,0.0,0.6167,1.65,10,4,16,7,3,2010,28,0,2
2010-07-16 11:00:00,0.3018,0.119,239.2187,1.36,0.0,0.2833,1.6667,11,4,16,7,3,2010,28,0,2
2010-07-16 12:00:00,0.3291,0.1502,238.6522,1.5667,0.0,0.4333,1.6833,12,4,16,7,3,2010,28,0,2
2010-07-16 13:00:00,0.632,0.1362,239.2235,2.72,0.0,0.4333,1.7333,13,4,16,7,3,2010,28,0,2
2010-07-16 14:00:00,0.6921,0.0894,241.3985,2.9433,0.0,0.3,1.7,14,4,16,7,3,2010,28,0,2
2010-07-16 15:00:00,1.3842,0.1337,241.0382,5.7667,0.0,0.5833,13.0333,15,4,16,7,3,2010,28,0,2
2010-07-16 16:00:00,0.5669,0.1536,242.7427,2.4633,0.0,0.15,1.6667,16,4,16,7,3,2010,28,0,2
2010-07-16 17:00:00,0.3145,0.1452,243.1002,1.4767,0.0,0.7167,1.65,17,4,16,7,3,2010,28,0,2
2010-07-16 18:00:00,0.2937,0.1105,242.4897,1.3267,0.0,0.0333,1.6167,18,4,16,7,3,2010,28,0,2
2010-07-16 19:00:00,0.3466,0.1803,242.6503,1.63,0.0,0.7,1.7167,19,4,16,7,3,2010,28,0,2
2010-07-16 20:00:00,0.2785,0.09,242.176,1.2833,0.0,0.0,1.65,20,4,16,7,3,2010,28,0,2
2010-07-16 21:00:00,0.9086,0.1347,239.871,3.8733,0.0,0.6833,1.6667,21,4,16,7,3,2010,28,0,2
2010-07-16 22:00:00,1.1646,0.1051,240.8675,4.8333,0.0,0.0,1.0333,22,4,16,7,3,2010,28,0,2
2010-07-16 23:00:00,0.8979,0.1021,242.3227,3.7067,0.0,0.7,1.2833,23,4,16,7,3,2010,28,0,2
2010-07-17 00:00:00,0.8313,0.0777,240.2023,3.4567,0.0,0.0833,1.65,0,5,17,7,3,2010,28,1,2
2010-07-17 01:00:00,1.0189,0.1725,239.6288,4.3267,0.0,0.6167,3.4833,1,5,17,7,3,2010,28,1,2
2010-07-17 02:00:00,1.0147,0.1003,239.6727,4.2433,0.0,0.2667,13.3667,2,5,17,7,3,2010,28,1,2
2010-07-17 03:00:00,0.3171,0.1265,241.172,1.4733,0.0,0.4,1.65,3,5,17,7,3,2010,28,1,2
2010-07-17 04:00:00,0.3345,0.1484,241.5832,1.5333,0.0,0.5,1.6667,4,5,17,7,3,2010,28,1,2
2010-07-17 05:00:00,0.3042,0.1075,241.913,1.34,0.0,0.1833,1.6667,5,5,17,7,3,2010,28,1,2
2010-07-17 06:00:00,0.3211,0.1358,241.8187,1.48,0.0,0.6667,1.65,6,5,17,7,3,2010,28,1,2
2010-07-17 07:00:00,0.3118,0.1209,240.9258,1.4433,0.0,0.0167,1.6333,7,5,17,7,3,2010,28,1,2
2010-07-17 08:00:00,0.4137,0.1363,241.4042,1.8833,0.0,0.6833,3.0333,8,5,17,7,3,2010,28,1,2
2010-07-17 09:00:00,1.3841,0.0962,240.4678,5.7233,0.0,0.0,19.4,9,5,17,7,3,2010,28,1,2
2010-07-17 10:00:00,1.3929,0.1537,239.7852,5.78,0.0,0.6833,19.2667,10,5,17,7,3,2010,28,1,2
2010-07-17 11:00:00,0.3967,0.0928,241.8017,1.7167,0.0,0.0,3.6333,11,5,17,7,3,2010,28,1,2
2010-07-17 12:00:00,0.3141,0.148,242.9158,1.4667,0.0,0.7,1.65,12,5,17,7,3,2010,28,1,2
2010-07-17 13:00:00,0.2503,0.1199,243.1175,1.1367,0.0,0.1167,0.65,13,5,17,7,3,2010,28,1,2
2010-07-17 14:00:00,0.3024,0.1275,241.6197,1.37,0.0,0.6,1.6833,14,5,17,7,3,2010,28,1,2
2010-07-17 15:00:00,0.2979,0.1192,241.762,1.3467,0.0,0.2667,1.6167,15,5,17,7,3,2010,28,1,2
2010-07-17 16:00:00,0.3202,0.1544,242.1603,1.4667,0.0,0.4333,1.6667,16,5,17,7,3,2010,28,1,2
2010-07-17 17:00:00,0.2941,0.1214,241.6467,1.31,0.0,0.4333,1.6,17,5,17,7,3,2010,28,1,2
2010-07-17 18:00:00,0.304,0.1242,241.2688,1.3833,0.0,0.2667,1.6833,18,5,17,7,3,2010,28,1,2
2010-07-17 19:00:00,0.3233,0.1561,241.1585,1.5433,0.0,0.5833,1.6167,19,5,17,7,3,2010,28,1,2
2010-07-17 20:00:00,1.0123,0.0816,241.0348,4.2067,0.0,0.1333,12.3667,20,5,17,7,3,2010,28,1,2
2010-07-17 21:00:00,0.6904,0.1636,239.3233,2.9933,0.0,0.6833,1.65,21,5,17,7,3,2010,28,1,2
2010-07-17 22:00:00,0.7294,0.1075,241.394,3.1067,0.0,0.0,1.6667,22,5,17,7,3,2010,28,1,2
2010-07-17 23:00:00,0.5599,0.1307,240.6442,2.45,0.0,0.7,1.6167,23,5,17,7,3,2010,28,1,2
2010-07-18 00:00:00,0.4363,0.0873,241.0088,1.9233,0.0,0.0,1.65,0,6,18,7,3,2010,28,1,2
2010-07-18 01:00:00,0.4004,0.1325,241.6367,1.7733,0.0,0.7,1.6333,1,6,18,7,3,2010,28,1,2
2010-07-18 02:00:00,0.332,0.0573,241.412,1.44,0.0,0.0,1.6167,2,6,18,7,3,2010,28,1,2
2010-07-18 03:00:00,0.5937,0.1697,241.772,2.5667,0.0,0.6833,1.4833,3,6,18,7,3,2010,28,1,2
2010-07-18 04:00:00,0.2169,0.068,242.6765,0.9433,0.0,0.0,0.7667,4,6,18,7,3,2010,28,1,2
2010-07-18 05:00:00,0.316,0.1522,243.1765,1.4433,0.0,0.7,1.6167,5,6,18,7,3,2010,28,1,2
2010-07-18 06:00:00,0.2956,0.122,243.7018,1.3333,0.0,0.1167,1.5833,6,6,18,7,3,2010,28,1,2
2010-07-18 07:00:00,1.162,0.132,240.9978,4.85,0.0,0.5667,15.7833,7,6,18,7,3,2010,28,1,2
2010-07-18 08:00:00,0.3012,0.1084,242.0743,1.3633,0.0,0.2667,1.85,8,6,18,7,3,2010,28,1,2
2010-07-18 09:00:00,0.3122,0.1491,241.4078,1.4467,0.0,0.4167,1.6,9,6,18,7,3,2010,28,1,2
2010-07-18 10:00:00,0.2396,0.1023,241.0753,1.09,0.0,0.4,0.65,10,6,18,7,3,2010,28,1,2
2010-07-18 11:00:00,0.2851,0.1074,239.4323,1.2833,0.0,0.2833,1.5833,11,6,18,7,3,2010,28,1,2
2010-07-18 12:00:00,0.3174,0.1522,240.0967,1.5067,0.0,0.5333,1.5667,12,6,18,7,3,2010,28,1,2
2010-07-18 13:00:00,0.2658,0.0854,240.6955,1.1633,0.0,0.1667,1.6,13,6,18,7,3,2010,28,1,2
2010-07-18 14:00:00,0.3264,0.1639,240.3522,1.5167,0.0,0.6333,1.5667,14,6,18,7,3,2010,28,1,2
2010-07-18 15:00:00,0.2299,0.0788,241.5583,1.03,0.0,0.0667,0.85,15,6,18,7,3,2010,28,1,2
2010-07-18 16:00:00,0.2945,0.1401,241.5615,1.3467,0.0,0.6833,1.35,16,6,18,7,3,2010,28,1,2
2010-07-18 17:00:00,0.2893,0.1079,240.2772,1.31,0.0,0.0,1.6,17,6,18,7,3,2010,28,1,2
2010-07-18 18:00:00,0.9191,0.1449,240.8392,3.8933,0.0,0.7,7.3833,18,6,18,7,3,2010,28,1,2
2010-07-18 19:00:00,1.2331,0.0839,240.8985,5.0633,0.0,0.0,11.55,19,6,18,7,3,2010,28,1,2
2010-07-18 20:00:00,1.1449,0.1545,241.5852,4.78,0.0,0.6833,1.6167,20,6,18,7,3,2010,28,1,2
2010-07-18 21:00:00,1.0483,0.0747,241.7262,4.3267,0.0,0.0,1.6167,21,6,18,7,3,2010,28,1,2
2010-07-18 22:00:00,1.0922,0.1283,241.8243,4.5333,0.0,0.7,1.6,22,6,18,7,3,2010,28,1,2
2010-07-18 23:00:00,1.4822,0.1294,243.0182,6.0967,0.0,0.0,1.6,23,6,18,7,3,2010,28,1,2
2010-07-19 00:00:00,0.3711,0.1473,241.5792,1.6767,0.0,0.6833,1.6333,0,0,19,7,3,2010,29,0,2
2010-07-19 01:00:00,0.2752,0.1083,240.7893,1.2267,0.0,0.1,1.4,1,0,19,7,3,2010,29,0,2
2010-07-19 02:00:00,0.2829,0.1598,241.4398,1.35,0.0,0.6,0.9167,2,0,19,7,3,2010,29,0,2
2010-07-19 03:00:00,0.2887,0.1171,242.7883,1.3067,0.0,0.2333,1.6333,3,0,19,7,3,2010,29,0,2
2010-07-19 04:00:00,0.3173,0.1561,242.2023,1.4767,0.0,0.4667,1.7,4,0,19,7,3,2010,29,0,2
2010-07-19 05:00:00,0.3063,0.1411,241.4603,1.4167,0.0,0.35,1.6333,5,0,19,7,3,2010,29,0,2
2010-07-19 06:00:00,0.9815,0.1226,242.0575,4.0767,0.0,0.3333,13.0167,6,0,19,7,3,2010,29,0,2
2010-07-19 07:00:00,0.5999,0.14,240.9332,2.57,0.0,0.4833,6.5,7,0,19,7,3,2010,29,0,2
2010-07-19 08:00:00,0.2998,0.1318,240.6228,1.37,0.0,0.2167,1.6667,8,0,19,7,3,2010,29,0,2
